Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2016-01-10,-4.02,-4.61,-4.7,-0.38999999999999,-293.31725143,-153268.60664,-5.223721722
2016-01-09,-4.66,-8.4,0.13000000000005,-4.06,-4099.45538865,-1888348.16976,-4.185181764
2016-01-08,28.41,4.25,16.89,-4.63,-5560.1066894,-2461444.80462,5.437303731
2016-01-07,-2.66,26.69,2.49,28.2,8430.24176956,3905092.78133,19.031136718
2016-01-06,-0.51999999999998,-2.18,-1.85,-2.47,326.85048375,133566.71474,-1.471192954
2016-01-05,1.94,-0.15000000000003,-1.37,-0.51000000000005,-744.33624748,-326281.79197,-0.638015516
2016-01-04,-3.5,0.04000000000002,6.35,1.94,1990.11040506,876236.44484,3.240369486
2016-01-03,-0.27000000000004,-1.81,-7.39,-3.49,627.62569698,255281.84873,-4.588501323
2016-01-02,5.32,0.41000000000003,4.49,-0.26000000000005,-586.56782941,-247875.61934,1.928245665
2016-01-01,2.45,3.15,8.88,5.31,-2617.41612314,-1097298.88897,5.706116231
2015-12-31,-5.99,-0.99000000000001,-3.31,2.4,1596.07784407,674469.58164,-1.65750514
2015-12-30,11.95,1.09,3.04,-5.94,-1502.48140895,-629149.09867,2.48632951
2015-12-29,-2.79,4.0,1.31,11.95,-542.5208563,-215245.84634,2.354331791
2015-12-28,5.32,0.049999999999955,7.98,-2.78,1360.64115526,595384.27219,3.202476116
2015-12-27,-36.41,-28.44,0.019999999999982,5.31,-7936.2558089,-3445962.36646,-7.603336779
2015-12-26,0.079999999999984,-0.69999999999999,-40.01,-36.43,10022.57213675,4205899.4447,-26.553822734
2015-12-25,13.31,-1.01,7.59,0.099999999999966,-3377.57701911,-1532577.3271,0.82368283100004
2015-12-24,8.49,14.89,14.13,13.31,-711.29319636,-203736.47578,15.798296783
2015-12-23,-2.91,3.11,-4.29,8.51,912.22875829,414305.48975,2.1050424060001
2015-12-22,-5.51,-2.44,7.92,-2.89,-186.63923473,-69552.58089,1.745869178
2015-12-21,-18.93,-16.86,-5.34,-5.41,-1530.49214925,-754020.64658,-10.545315998
2015-12-20,-1.85,-4.3,-21.58,-19.07,1385.04898945,509855.91803,-15.329979444
2015-12-19,7.64,0.5,-1.7,-1.88,1946.27433881,899563.399,0.52917462400001
2015-12-18,1.54,8.77,7.27,7.67,-1246.29391637,-527587.2199,7.323931022
2015-12-17,-10.54,-8.4,6.01,1.53,-29687.72067898,-13526188.50083,-2.180659907
2015-12-16,20.47,-0.21999999999997,-3.76,-10.3,24970.9577634,11346877.04996,-1.702465975
2015-12-15,10.65,14.95,14.64,20.26,-154534.6441824,-68442615.60916,13.032604147
2015-12-14,-3.52,6.17,9.7,10.18,158821.32243907,70543108.77292,8.108360942
2015-12-13,-16.05,-25.51,16.42,-3.04,-22803.88236447,-9953184.37602,-0.582259631
2015-12-12,37.27,16.21,-12.67,-16.08,15881.8085183,6914023.65294,-1.111544141
2015-12-11,-2.71,33.63,7.67,37.27,6580.04261343,3030412.34689,21.553555823
2015-12-10,0.55000000000001,-5.5,7.0,-2.71,-6668.55672653,-2754567.8575,1.353492343
2015-12-09,23.11,6.06,14.31,-0.55000000000001,5478.62274994,2402578.59923,15.954534026
2015-12-08,7.2,21.37,3.69,24.21,675.31346648,313323.40351,5.82980986
2015-12-07,-0.5,-3.44,7.78,7.18,-2061.56449218,-806565.63238,0.31604488700003
2015-12-06,24.05,11.01,11.25,-0.44,907.85253411,496031.07309,16.009034426
2015-12-05,2.09,25.15,8.54,24.01,2867.14665194,1167933.59447,15.134887766
2015-12-04,1.89,-5.14,-1.09,2.21,-1377.79872361,-513190.42141,-2.13329732
2015-12-03,-2.68,6.93,8.97,1.77,-1724.48386907,-559331.11778,7.50868666
2015-12-02,-14.2,-15.88,-7.05,-2.68,-300.10384427,-196452.25851,-9.674091231
2015-12-01,4.63,-3.93,-12.9,-14.18,-2158.68264194,-908496.96923,-10.448072573
2015-11-30,15.01,9.24,13.24,4.62,5887.85158875,2281577.63297,12.22854902
2015-11-29,-0.95999999999998,14.0,3.17,15.0,-15.40835594,42114.83154,8.593042957
2015-11-28,5.64,-4.83,3.13,-0.94999999999999,-1681.49921097,-610796.57754,-1.87389581
2015-11-27,23.57,-3.72,18.98,5.62,-6788.91695504,-2282307.37308,10.105680475
2015-11-26,8.03,38.12,12.72,23.59,6153.03349876,2315645.33982,22.976995235
2015-11-25,-2.05,6.89,-1.74,7.98,2636.01154291,868192.54629,2.711485776
2015-11-24,-0.71000000000004,-2.83,-4.0,-2.0,437.33799725,128216.29693,-2.560557542
2015-11-23,-3.27,-1.0,1.0,-0.70999999999998,1371.18602054,443258.42189,-0.22269652799997
2015-11-22,4.6,-1.0,4.67,-3.29,-1699.78020748,-549104.58018,0.33197578699998
2015-11-21,-4.14,0.95999999999998,5.1,4.61,-4198.48200523,-1322164.63474,3.961753392
2015-11-20,-8.97,-9.34,-13.67,-4.02,2603.7448837,762408.59066,-10.436965581
2015-11-19,-0.99000000000001,-1.62,-5.1,-9.08,1516.38581382,478197.38671,-4.322621026
2015-11-18,3.64,-2.72,-0.10000000000002,-1.0,-2058.14687076,-700262.02225,-1.623189033
2015-11-17,9.91,6.62,13.98,3.6,-32.939527330001,65429.13323,10.486235944
2015-11-16,-11.73,-2.36,-3.77,9.96,966.09368774,307180.34981,-1.173353724
2015-11-15,-3.41,-3.11,-9.51,-11.78,320.59266289,59095.79494,-7.602440324
2015-11-14,1.59,-3.43,4.4,-3.36,-4194.85624021,-1407931.32737,-0.496877471
2015-11-13,23.29,-1.99,12.76,1.58,-5580.7017715,-1774028.53247,6.022836623
2015-11-12,-23.94,3.24,18.92,23.29,-2314.7701182,-497187.57337,14.593937076
2015-11-11,-42.41,-40.48,-28.68,-23.94,1404.2160314,-209317.5333,-38.974279134
2015-11-10,5.71,-4.73,-38.8,-42.39,5469.1765867,1690459.66267,-21.529562762
2015-11-09,-10.96,-2.04,-2.78,5.7,3766.61111602,1371563.89025,-5.388445904
2015-11-08,10.54,-3.0,-7.85,-10.98,-937.0900056,-385118.70365,-3.434952114
2015-11-07,-12.95,-3.0,20.43,10.72,-11640.10453922,-4236993.09158,11.405243829
2015-11-06,-22.79,-55.0,-15.66,-13.12,-7192.0040145,-3505135.0172,-30.412624805
2015-11-05,5.94,-49.99,-1.49,-22.79,-23375.8857961,-11388270.3123,-39.052730129
2015-11-04,38.92,77.69,6.08,5.9,10436.3622752,6641305.9281,50.57917263
2015-11-03,35.69,50.48,36.0,38.89,20417.7213925,8837789.93812,43.147488818
2015-11-02,14.61,39.82,14.63,35.75,9022.3171619,3424397.45101,26.561753156
2015-11-01,-14.27,-2.28,5.15,14.61,-4486.0322455,-1405038.11015,2.418019793
2015-10-31,13.04,-2.6900000000001,-9.61,-14.26,-1616.4497234,-642532.05288,-7.540522127
2015-10-30,11.97,15.98,14.1,13.03,4582.2189792,1676574.05374,14.725826128
2015-10-29,8.42,12.06,6.15,11.99,-3799.5296954,-1026272.77428,9.87195059
2015-10-28,8.58,10.94,8.76,8.48,4923.8289832,1577537.12225,8.171349986
2015-10-27,2.13,10.31,4.85,8.51,3645.75756824,1134500.03903,8.496297113
2015-10-26,0.68000000000001,-8.25,-1.24,2.13,-3217.78415114,-970266.00525,-4.895412202
2015-10-25,5.53,11.44,4.53,0.68000000000001,5187.69164544,1554083.35486,8.867972292
2015-10-24,3.0,3.32,3.35,5.53,-1564.87797872,-415515.26536,3.487361392
2015-10-23,6.99,1.17,6.65,2.92,-1622.98917893,-419602.89912,3.595278585
2015-10-22,-2.39,7.15,3.75,7.07,2500.81741389,715432.20574,4.793377499
2015-10-21,6.0700000000001,-0.099999999999966,0.62,-2.37,1546.69961569,415056.1418,-0.35343186799997
2015-10-20,0.089999999999975,4.72,2.33,5.97,-715.96497133,-168974.01909,4.5053866379999
2015-10-19,-7.88,-5.27,-0.88999999999999,0.17000000000002,-295.68630884,-89589.78167,-1.9710355879999
2015-10-18,9.43,-1.31,-0.11000000000001,-7.87,-5374.2091736,-1462609.57034,-2.397565537
2015-10-17,8.47,7.21,8.19,9.44,1818.25391689,568839.64692,8.527237227
2015-10-16,1.73,10.83,1.68,8.44,2537.05214601,701419.50437,5.838112443
2015-10-15,2.27,1.77,2.93,1.72,-908.60542951,-212007.25126,2.626168404
2015-10-14,4.55,3.5,5.39,2.28,1085.34140753,297943.00559,3.651966035
2015-10-13,-2.58,2.36,-1.03,4.6,1099.99918062,281896.34016,1.483318063
2015-10-12,2.95,-0.86000000000001,0.25999999999999,-2.63,1078.91996105,267261.48416,0.052528091999989
2015-10-11,1.62,3.9,1.83,2.95,634.73271073,165015.854108,2.155829424
2015-10-10,1.5,1.22,2.7,1.72,-1246.49210793,-299412.900478,1.285335008
2015-10-09,-1.06,-0.5,-1.1,1.41,-687.4260459,-169054.84775,-0.23432357000002
2015-10-08,-2.7,-2.58,2.0,-1.06,-3199.6032272,-794136.36297,-1.434836656
2015-10-07,5.77,-0.039999999999992,-0.11000000000001,-2.64,-756.6666692,-176201.39753,1.012059201
2015-10-06,1.06,7.02,2.81,5.69,2091.15974044,550953.89359,5.251419431
2015-10-05,-0.060000000000002,0.69999999999999,-1.57,1.08,3693.44086762,882968.988867,-0.34022594199999
2015-10-04,1.62,-0.34,1.34,-0.049999999999983,-538.14946312,-127367.528977,0.38221188
2015-10-03,-0.030000000000001,1.22,0.75999999999999,1.64,-1575.27897286,-371086.89455,1.013977404
2015-10-02,1.24,-0.46000000000001,0.069999999999993,-0.060000000000002,230.61037695,55354.36571,0.06810522699999
2015-10-01,0.22,1.11,0.64000000000001,1.2,197.50606878,50940.46264,0.707525938
2015-09-30,-3.08,-2.3,-0.39000000000001,0.25,-1505.31376927,-365567.52747,-1.135633915
2015-09-29,6.43,0.53,3.12,-3.1,-1129.57556264,-267882.49039,0.21777327499998
2015-09-28,-1.14,5.49,0.33000000000001,6.41,4811.46767617,1162725.37316,4.59939798
2015-09-27,-1.21,-1.17,-0.30000000000001,-1.11,-865.09796763,-207159.240176,-1.154631777
2015-09-26,0.53,-1.42,-0.52000000000001,-1.2,-2018.91036898,-480492.754134,-0.959718251
2015-09-25,5.09,1.63,3.93,0.61999999999998,-3188.23130368,-724058.8813,3.030459198
2015-09-24,-1.05,2.99,0.81999999999999,5.01,3017.4180936,715104.93429,1.902238785
2015-09-23,4.0,0.5,4.82,-1.02,-2543.29055333,-577209.97565,1.179524708
2015-09-22,-4.95,-1.14,-2.42,3.97,1301.16178608,306680.42587,0.992130605
2015-09-21,-0.62,-0.36000000000001,-4.97,-4.93,3916.2508267,883013.500921,-3.653309139
2015-09-20,-0.90000000000001,-0.31,-0.16,-0.63999999999999,78.98208635,17116.401374,-0.347327788
2015-09-19,0.47,-0.65000000000001,0.25,-0.90000000000001,-1083.87889187,-255597.365565,-0.67185860000001
2015-09-18,3.59,-0.97,2.74,0.44,-2839.54751172,-651719.36284,1.534332614
2015-09-17,-0.94999999999999,3.93,2.16,3.61,-127.65468211,-9177.4079,2.670533988
2015-09-16,-0.35000000000002,-0.43000000000001,-3.41,-0.87,537.34506238,110800.0422,-1.749731191
2015-09-15,0.19,-1.56,2.25,-0.41,-866.25458721,-202093.92191,-0.23525560900001
2015-09-14,-5.67,-2.92,-1.71,0.19,2980.1325377,682140.09833,-1.469187011
2015-09-13,-4.4,-4.21,-5.54,-5.68,-475.77473822,-141933.34135,-5.685489539
2015-09-12,2.35,-0.41999999999999,-3.24,-4.4,-376.4380872,-101414.84019,-1.985383997
2015-09-11,-0.19,0.13999999999999,1.81,2.38,44.24464781,19052.78296,1.447218083
2015-09-10,-5.5,-3.29,-1.91,-0.22999999999999,-1007.03811451,-254045.14736,-1.951298541
2015-09-09,2.93,-3.13,-1.71,-5.39,-1478.54758691,-379759.19069,-2.822203093
2015-09-08,0.050000000000011,4.84,1.1,2.83,3395.40269391,841143.52934,2.701548516
2015-09-07,5.09,-1.84,3.67,0.02000000000001,-370.95853202,-88754.86547,0.13151787199999
2015-09-06,4.74,7.58,5.42,5.28,-341.78006125,-42509.97616,7.098039635
2015-09-05,4.19,4.75,2.88,4.62,-1455.31160644,-314277.04722,3.693848427
2015-09-04,-2.71,1.7,0.76000000000002,4.14,400.9097755,106576.29482,2.141781477
2015-09-03,1.73,-0.64000000000001,0.049999999999983,-2.72,-791.37261344,-188156.29569,-1.028502887
2015-09-02,-2.54,-2.07,0.010000000000019,1.75,-1138.18877442,-258568.93936,0.25351463699999
2015-09-01,1.36,0.5,1.19,-2.53,1612.76725408,360380.48518,-1.242589526
2015-08-31,-1.21,-0.47,-1.36,1.36,2010.52497633,467018.9382,0.89165861499998
2015-08-30,-0.94,-0.47999999999999,-1.41,-1.22,506.7396117,109294.40496,-1.531469941
2015-08-29,5.93,-2.23,6.8,-0.94,-4686.09773448,-1075070.82569,0.66691582799999
2015-08-28,-1.1,6.19,-2.8,5.75,1264.20239499,317307.11102,3.354822553
2015-08-27,2.99,-1.98,3.84,-1.01,-1865.11615052,-424145.92551,-0.13604138599999
2015-08-26,12.57,2.48,22.14,3.08,-9928.94315965,-1985950.23358,13.526660665
2015-08-25,-18.07,0.25,-11.98,12.57,3161.4163354,586194.46114,-5.33533433
2015-08-24,-1.93,-4.01,-16.15,-18.05,12211.1517548,2620910.625565,-11.355573172
2015-08-23,-1.69,-2.28,3.47,-1.94,-2884.71179915,-656009.905245,1.037847409
2015-08-22,-2.71,-1.46,-8.47,-1.7,-1131.22841355,-304031.40657,-5.40602559
2015-08-21,8.1,-1.21,3.7,-2.71,-490.94717895,-109610.63342,0.61806863800001
2015-08-20,5.47,-0.79000000000002,12.54,8.22,-4510.16525435,-1017525.19817,2.754758627
2015-08-19,-35.57,-19.05,14.91,5.35,1787.893041,240404.68663,-14.953284505
2015-08-18,-1.64,-3.53,-55.58,-35.32,4574.99758889,1037248.67558,-12.625496118
2015-08-17,-3.25,-1.53,-0.089999999999975,-1.89,1473.16221864,374353.91912,-1.195137072
2015-08-16,-3.76,-4.59,-6.1,-3.26,1377.57566715,332266.00633,-6.215620758
2015-08-15,1.73,-0.29000000000002,-0.73000000000002,-3.71,-2743.01514991,-729672.87571,-0.011102547999997
2015-08-14,-2.33,0.16000000000003,-0.44,1.5,1515.6539528,406843.7274,0.69019108999998
2015-08-13,-5.18,-4.58,-2.85,-2.27,-1006.83300142,-292025.25863,-3.922367723
2015-08-12,6.84,0.40999999999997,0.88,-5.05,554.1112261,162917.51599,2.369841574
2015-08-11,-2.45,3.1,1.74,6.84,317.56264392,91638.98959,1.258573891
2015-08-10,5.58,0.089999999999975,2.2,-2.48,431.60527381,118121.57,0.69109153599999
2015-08-09,-18.04,-11.36,0.90000000000003,5.61,-1038.47256152,-313595.83671,-6.326060489
2015-08-08,0.69,-1.01,-16.98,-17.92,872.99253599,193444.6064,-8.314707286
2015-08-07,-3.07,-1.44,-1.9,0.29000000000002,184.60125998,48169.91303,-0.68319466699995
2015-08-06,-3.16,-3.64,-3.06,-3.12,-737.632156,-226760.95399,-3.478178733
2015-08-05,4.65,-0.22000000000003,1.9,-2.74,185.26726712,49108.59912,-0.61887613599998
2015-08-04,-1.67,0.61000000000001,-0.15999999999997,4.56,838.49142288,242548.91604,0.87354180099999
2015-08-03,1.09,3.24,2.94,-1.67,1380.64241737,400903.246469,2.842420701
2015-08-02,-3.67,-2.98,0.069999999999993,1.09,-571.36306215,-163341.420169,-0.76540372100004
2015-08-01,-3.29,-4.4,-5.53,-3.66,-1744.16870748,-516091.89465,-4.460700018
2015-07-31,-1.77,-1.56,-3.77,-3.3,537.63691037,139542.0855,-2.750583123
2015-07-30,-5.48,-5.02,-2.45,-1.7,-84.52562208,-43542.21442,-3.665937336
2015-07-29,1.52,-1.42,-4.64,-5.57,-538.36244706,-178195.31674,-3.619699298
2015-07-28,0.34000000000003,1.0,6.41,1.55,-699.1635172,-183020.06693,3.690537056
2015-07-27,4.2,2.51,-1.41,0.31999999999999,2725.78653235,796764.20706,0.089079274000028
2015-07-26,0.56,2.82,1.83,4.19,-367.20635753,-95132.33809,2.955989794
2015-07-25,11.89,0.15000000000003,10.39,0.57999999999998,-3260.01612287,-910544.55264,4.353612455
2015-07-24,-0.72999999999996,11.77,0.15000000000003,11.73,2055.54950764,623488.7286,7.1789687839999
2015-07-23,0.63,1.21,1.27,-0.5,619.010192,174925.78846,0.65798395900003
2015-07-22,-2.63,-2.73,-1.84,0.56999999999999,-255.65005106,-84205.70089,-2.711368736
2015-07-21,4.36,1.27,3.51,-2.68,-533.07715418,-137414.43952,2.130107938
2015-07-20,-2.11,1.52,-1.66,4.39,2012.44991263,561583.084644,0.88575442400003
2015-07-19,-2.43,-4.23,-1.34,-2.1,-815.07422329,-235598.267604,-2.363235232
2015-07-18,0.75999999999999,1.33,3.7,-2.87,-2697.75654732,-747622.04239,0.72688184700002
2015-07-17,-6.32,-11.4,-2.36,1.2,-1627.66378695,-479575.71507,-3.094700703
2015-07-16,-1.78,-1.33,-9.98,-6.32,1014.86978088,215936.90594,-9.173100238
2015-07-15,-5.45,-3.67,-1.27,-1.81,443.74997114,120789.03194,-1.139325354
2015-07-14,-19.26,-15.13,4.63,-5.57,-5789.94130154,-1704665.34904,-1.222336442
2015-07-13,17.9,-3.61,-11.88,-19.08,17.7753433,-170125.84181,-13.572482339
2015-07-12,7.58,17.52,9.0,17.93,4408.61960422,1467600.16686,13.682938169
2015-07-11,16.94,4.29,15.5,7.56,-7383.14309172,-2039955.44522,7.665374895
2015-07-10,-1.73,22.21,1.9,16.92,8922.44867975,2648494.42359,14.978024242
2015-07-09,5.32,-1.47,2.69,-1.22,-827.81363352,-220244.51069,0.43526549699999
2015-07-08,-3.6,1.86,-0.089999999999975,4.79,813.73372317,228906.01029,1.349469443
2015-07-07,-2.39,-5.77,-3.77,-3.76,-3029.1964296,-860410.62965,-4.739720712
2015-07-06,11.53,2.63,9.28,-1.8,1560.77622554,473600.09406,5.599926371
2015-07-05,3.7,14.25,4.59,11.1,4361.24611996,1208351.85397,10.184533683
2015-07-04,2.08,3.63,1.63,3.69,-691.42722308,-168904.73535,1.885388262
2015-07-03,-4.1,-4.63,-0.22999999999999,2.1,-1500.49780031,-394867.64597,-1.842750328
2015-07-02,-4.87,-3.45,-2.12,-4.17,-1955.23072241,-522998.92068,-2.421458249
2015-07-01,6.3,-3.94,-0.78999999999999,-4.8,-3771.074119,-1018375.41144,-3.247981989
2015-06-30,8.42,11.4,6.82,6.28,1608.2773786,512786.59929,8.641517901
2015-06-29,-2.35,6.12,1.58,8.43,6110.53417458,1573033.42434,4.440214976
2015-06-28,8.47,-0.34999999999999,4.91,-2.48,-996.89163738,-234667.39619,2.728404322
2015-06-27,0.53,9.12,2.69,8.59,-1251.38139459,-274980.71811,5.243658967
2015-06-26,2.32,-0.34,0.0,0.56,860.69209773,208040.70146,-0.028220771999997
2015-06-25,-4.4,-1.48,0.40000000000001,2.4,355.0447625,84892.75203,-0.188297611
2015-06-24,-2.94,-3.14,-3.5,-4.48,26.36913806,-10027.00437,-3.098160354
2015-06-23,2.82,-0.44,-0.85000000000002,-2.98,-272.46193141,-73623.9989,-1.223153624
2015-06-22,-1.42,1.52,1.86,2.84,1875.14966768,469795.429346,2.081124997
2015-06-21,-0.25,-0.010000000000019,1.54,-1.47,-676.76072918,-164742.272726,0.14375548499999
2015-06-20,-3.0,-4.06,-4.58,-0.20000000000002,-1725.04336912,-446430.015,-4.125975543
2015-06-19,-0.84999999999999,-2.24,1.53,-2.94,-2138.44776352,-540830.12906,-1.186618891
2015-06-18,-1.7,-6.17,-3.49,-0.97999999999999,-1651.49519205,-436093.91604,-2.428088009
2015-06-17,14.96,6.2,10.99,-1.66,-547.9472433,-60248.97632,7.457056073
2015-06-16,3.31,14.76,2.41,14.92,4382.28561971,1120115.46163,8.041158194
2015-06-15,0.12,3.5,1.07,3.39,3737.12618785,890082.428509,2.773836269
2015-06-14,4.28,1.51,3.74,0.13,-1824.83738096,-416614.596096,2.371091961
2015-06-13,-0.47,2.17,-0.22,4.0,-1920.95790422,-436783.922183,1.246220765
2015-06-12,0.89000000000001,0.40000000000001,0.31,-0.22,454.581575,106674.94088,0.37321187500001
2015-06-11,-0.52000000000001,0.47,0.72,0.96000000000001,-373.04450803,-81909.22669,0.63147080100001
2015-06-10,0.21000000000001,-1.61,-0.33000000000001,-0.45000000000002,-367.63610985,-90802.14112,-1.038624045
2015-06-09,5.22,1.9,4.68,0.080000000000013,-617.4341836,-122313.03375,2.837011992
2015-06-08,-1.6,4.07,0.75,5.21,3341.2619926,769424.397383,2.784304505
2015-06-07,0.44999999999999,0.47999999999999,-1.39,-1.59,12.30138509,904.84998100006,-0.51420007600001
2015-06-06,0.46000000000001,-1.13,1.26,0.50999999999999,-2987.3114978,-672209.808434,-0.014084978
2015-06-05,-1.28,0.67000000000002,-0.55000000000001,0.40000000000001,629.76900879,140746.11206,-0.159991854
2015-06-04,0.019999999999982,-1.38,-0.25999999999999,-1.29,-897.92955948,-208236.92533,-0.881877081
2015-06-03,2.28,0.76999999999998,1.98,0.010000000000019,-2137.15787358,-471664.79418,1.269812279
2015-06-02,-6.63,-4.31,0.25999999999999,2.29,-1188.88625002,-281537.53745,-1.403413083
2015-06-01,-3.43,-2.95,-7.97,-6.65,4278.95966115,932579.22354,-5.959074225
2015-05-31,-3.28,-3.05,-1.45,-3.34,-367.85001384,-96304.76448,-1.737386003
2015-05-30,-0.36000000000001,-0.69,-4.01,-3.34,-118.08336506,-46276.87763,-2.916075975
2015-05-29,-0.099999999999994,-0.79999999999998,-1.22,-0.45000000000002,376.26942022,86103.83336,-0.49711726499999
2015-05-28,0.54999999999998,-0.27000000000001,-0.24000000000001,-0.0099999999999909,-557.58415076,-133724.36401,-0.21508903700001
2015-05-27,-0.58999999999997,0.41,0.66,0.56,363.70843379,86061.95011,-0.051566551999997
2015-05-26,-3.29,-3.06,-0.90000000000001,-0.64000000000001,2232.08280915,526471.412603,-0.947214645
2015-05-25,1.3,-0.59999999999999,-1.56,-3.39,578.20271253,131338.631261,-1.927250799
2015-05-24,-1.03,1.36,0.38000000000002,1.46,-320.67800579,-73994.59138,0.833462306
2015-05-23,4.64,-1.36,2.78,-1.09,-3968.09709343,-945052.665964,0.73984556899998
2015-05-22,1.22,5.26,0.95000000000002,4.68,1457.15358633,368597.3129,3.293580352
2015-05-21,1.97,1.74,1.62,1.23,-817.68352721,-181148.0733,1.625474757
2015-05-20,-1.46,0.080000000000013,1.01,1.95,140.54412665,37341.03851,0.64530815700002
2015-05-19,-3.06,-2.97,-0.13,-1.45,-177.66071371,-60787.99177,-2.726868551
2015-05-18,0.38,-0.56,-5.04,-3.08,2174.83963518,506232.74042,-1.438236034
2015-05-17,-1.19,0.45999999999998,1.22,0.39000000000001,2178.06335759,517178.799525,-0.0074697649999962
2015-05-16,0.52000000000001,-1.01,-1.41,-1.09,-6346.46395291,-1510585.517345,-0.38711527999999
2015-05-15,0.45999999999998,-1.0,4.28,0.35999999999999,-1279.67331408,-300800.86337,0.34470024199999
2015-05-14,-5.11,-4.13,-2.93,1.14,337.0211581,37879.54333,-4.204404244
2015-05-13,-0.70000000000002,0.72999999999999,-4.83,-5.71,3706.37547036,893077.0394,-0.44295981900001
2015-05-12,1.15,-2.09,0.87,-0.83000000000001,146.09017018,32994.25388,-0.385704137
2015-05-11,12.82,15.24,17.65,15.75,2832.36045925,740243.977148,15.932339065
